COD PEDIDO,COD ARTICULO,NOMBRE ARTICULO,NUCLEO,GROSOR,FIRMEZA,ID MUJER1,MUJER1 altura,MUJER1 peso,MUJER1 imc,MUJER1 VALORACION,MUJER1 MOLESTIAS ANTES,MUJER1 MOLESTIAS DESPUES,ID HOMBRE1,HOMBRE1 altura,HOMBRE1 peso,HOMBRE1 imc,HOMBRE1 VALORACION,HOMBRE1 MOLESTIAS ANTES,HOMBRE1 MOLESTIAS DESPUES,ID NIÑO,NIÑO/A altura,NIÑO/A peso,NIÑO/A imc,NIÑO/A valoracion
22250,978,Rocket,muelles Ensacados,27 cm,5,2900,"1,7",100,35,4,si,no,2901,"1,92",115,31,4,no,no,,,,,
22655,978,Rocket,muelles Ensacados,27 cm,5,,,,,,,,2916,"1,7",115,40,4,no,no,,,,,
23328,978,Rocket,muelles Ensacados,27 cm,5,2927,"1,65",80,29,5,no,no,,,,,,,,,,,,
23332,978,Rocket,muelles Ensacados,27 cm,5,,,,,,,,2928,"1,73",140,47,5,no,no,,,,,
24697,978,Rocket,muelles Ensacados,27 cm,5,,,,,,,,3079,"1,75",90,29,5,no,no,,,,,
26865,978,Rocket,muelles Ensacados,27 cm,5,,,,,,,,3093,"1,8",95,29,5,si,no,,,,,
26924,978,Rocket,muelles Ensacados,27 cm,5,,,,,,,,3085,"1,8",95,29,5,no,no,,,,,
28621,978,Rocket,muelles Ensacados,27 cm,5,3098,"1,6",55,21,5,si,no,3097,"1,8",100,31,5,no,no,,,,,
7341,621,"Roler 3,0",espumación HR,18 cm,4,,,,,,,,4152,"1,81",69,21,"4,5",no,no,,,,,
7341,621,"Roler 3,0",espumación HR,18 cm,4,,,,,,,,6276,"1,81",69,21,"4,5",no,no,,,,,
7895,621,"Roler 3,0",espumación HR,18 cm,4,4425,"1,6",50,20,4,no,no,4424,2,100,25,3,-,no,,,,,
8121,621,"Roler 3,0",espumación HR,18 cm,4,,,,,,,,4654,"1,84",75,22,5,no,no,,,,,
8867,621,"Roler 3,0",espumación HR,18 cm,4,,,,,,,,,,,,,,,4345,"1,72",50,17,5
8899,621,"Roler 3,0",espumación HR,18 cm,4,4344,"1,69",68,24,5,no,no,4343,"1,74",65,21,5,no,no,,,,,
9634,621,"Roler 3,0",espumación HR,18 cm,5,,,,,,,,5314,"1,8",90,28,5,no,no,,,,,
12385,621,"Roler 3,0",espumación HR,18 cm,5,,,,,,,,,,,,,,,5094,"1,25",20,13,5
12771,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,5282,"1,7",65,22,5,no,no,,,,,
13117,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,2027,"1,79",80,25,4,no,no,,,,,
13386,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,2036,"1,7",80,28,5,no,no,,,,,
13395,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,2035,"1,74",80,26,5,no,no,,,,,
13431,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,2041,"1,68",62,22,4,no,no,,,,,
15045,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,2078,"1,8",80,25,4,no,no,,,,,
15443,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,2081,"1,88",95,27,4,no,no,,,,,
15571,621,"Roler 3,0",espumación HR,20 cm,5,,,,,,,,5133,"1,8",75,23,5,-,-,,,,,
6442,666,Roma,muelles Ensacados,30 cm,4,,,,,,,,3757,"1,7",65,22,5,no,no,,,,,
6442,666,Roma,muelles Ensacados,30 cm,4,,,,,,,,5911,"1,7",65,22,5,no,no,,,,,
6478,666,Roma,muelles Ensacados,30 cm,4,,,,,,,,3716,2,50,13,1,no,no,,,,,
20016,666,Roma,muelles Ensacados,30 cm,4,,,,,,,,2251,"1,9",100,28,4,no,no,,,,,
21158,666,Roma,muelles Ensacados,30 cm,4,,,,,,,,2274,"1,8",75,23,4,-,-,,,,,
21607,666,Roma,muelles Ensacados,30 cm,4,2882,"1,7",58,20,"4,5",no,no,2881,"1,83",80,24,"4,5",no,no,,,,,
22327,666,Roma,muelles Ensacados,30 cm,4,2902,"1,6",80,31,5,si,no,2903,"1,7",74,26,5,si,no,,,,,
9187,877,Romeo,muelles,26 cm,4,,,,,,,,,,,,,,,4140,"0,98",15,16,4
9187,877,Romeo,muelles,26 cm,4,,,,,,,,,,,,,,,6271,"0,98",15,16,4
11583,877,Romeo,muelles,26 cm,4,,,,,,,,4862,2,92,23,4,no,no,,,,,
11878,877,Romeo,muelles,26 cm,4,4951,"1,65",50,18,5,no,no,,,,,,,,,,,,
26195,1194,Rose (Pikolín),espumación HR,25 cm,5,3061,"1,65",80,29,5,si,no,,,,,,,,,,,,
30770,1194,Rose (Pikolín),espumación HR,25 cm,5,2904,"1,75",70,23,5,si,no,,,,,,,,,,,,
31089,1097,Seaqual Pocket,muelles Ensacados,29 cm,4,3071,"1,7",60,21,3,si,no,,,,,,,,,,,,
22443,1077,Sedapur,espumación HR,27 cm,4,,,,,,,,2909,"1,86",90,26,4,no,no,,,,,
4696,643,Sedapur viscoelástica 5,espumación HR,28 cm,3,,,,,,,,4040,"1,75",80,26,"2,5",si,si,,,,,
4696,643,Sedapur viscoelástica 5,espumación HR,28 cm,3,,,,,,,,6174,"1,75",80,26,"2,5",si,si,,,,,
3524,1044,Sensual,muelles Ensacados,30 cm,4,5317,"1,6",55,21,4,si,si,5318,"1,75",70,23,5,si,si,,,,,
3666,1044,Sensual,muelles Ensacados,30 cm,4,5320,"1,67",65,23,4,no,no,5319,"1,68",70,25,4,si,no,,,,,
3779,1044,Sensual,muelles Ensacados,30 cm,4,5322,"1,7",65,22,4,si,no,5321,"1,8",80,25,4,si,no,,,,,
3926,1044,Sensual,muelles Ensacados,30 cm,4,5324,"1,6",62,24,5,si,no,5323,"1,82",100,30,5,si,si,,,,,
4431,1044,Sensual,muelles Ensacados,30 cm,4,5325,"1,7",70,24,5,si,si,5326,"1,88",85,24,5,si,si,,,,,
4560,1044,Sensual,muelles Ensacados,30 cm,4,5328,"1,6",50,20,5,no,no,5327,"1,87",100,29,5,si,si,,,,,
4595,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5353,"1,8",90,28,5,no,si,,,,,
4687,1044,Sensual,muelles Ensacados,30 cm,4,5329,"1,67",59,21,5,si,no,5330,"1,77",90,29,5,si,no,,,,,
4869,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5352,"1,78",72,23,4,si,-,,,,,
5106,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5350,"1,7",60,21,3,no,-,,,,,
5168,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5354,"1,8",95,29,5,no,no,,,,,
5181,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,,,,,,,,5351,"0,85",15,21,4
5297,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5349,"1,8",78,24,4,no,no,,,,,
5325,1044,Sensual,muelles Ensacados,30 cm,4,5348,"1,74",78,26,5,no,no,5347,"1,8",130,40,5,si,no,,,,,
5610,1044,Sensual,muelles Ensacados,30 cm,4,5346,"1,68",65,23,5,no,no,5345,"1,81",100,31,5,no,no,,,,,
5994,1044,Sensual,muelles Ensacados,30 cm,4,5343,"1,95",112,29,5,-,-,5342,"1,6",56,22,5,no,no,,,,,
6759,1044,Sensual,muelles Ensacados,30 cm,4,5340,"1,62",75,29,5,no,no,5341,2,100,25,5,no,no,,,,,
6784,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5344,"1,85",79,23,"4,5",no,no,,,,,
6912,1044,Sensual,muelles Ensacados,30 cm,4,5332,"1,62",84,32,4,si,si,5333,"1,75",115,38,4,si,no,,,,,
6990,1044,Sensual,muelles Ensacados,30 cm,4,5331,"1,73",68,23,"4,5",no,no,,,,,,,,,,,,
7081,1044,Sensual,muelles Ensacados,30 cm,4,5335,"1,75",70,23,5,si,no,5334,"1,85",85,25,5,si,no,,,,,
7233,1044,Sensual,muelles Ensacados,30 cm,4,5337,"1,65",100,37,5,no,no,5336,"1,8",100,31,5,no,no,,,,,
7248,1044,Sensual,muelles Ensacados,30 cm,4,5339,"1,7",80,28,5,no,no,5338,"1,85",110,32,5,no,no,,,,,
7683,1044,Sensual,muelles Ensacados,30 cm,4,5359,"1,6",75,29,5,no,no,5358,"1,74",95,31,5,no,no,,,,,
8661,1044,Sensual,muelles Ensacados,30 cm,4,5362,"1,75",60,20,5,no,no,5363,"1,8",90,28,5,no,no,,,,,
8765,1044,Sensual,muelles Ensacados,30 cm,4,5364,"1,56",46,19,5,si,no,,,,,,,,,,,,
8921,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5355,"1,7",100,35,5,no,no,,,,,
8997,1044,Sensual,muelles Ensacados,30 cm,4,5356,"1,68",60,21,3,si,si,5357,"1,74",75,25,3,si,si,,,,,
9437,1044,Sensual,muelles Ensacados,30 cm,4,5360,"1,61",51,20,5,no,no,5361,"1,89",80,22,5,no,no,,,,,
9736,1044,Sensual,muelles Ensacados,30 cm,4,5365,"1,61",59,23,5,no,no,5366,"1,71",65,22,5,no,no,,,,,
11440,1044,Sensual,muelles Ensacados,30 cm,4,5367,"1,65",90,33,4,si,no,5368,"1,68",90,32,4,si,no,,,,,
14350,1044,Sensual,muelles Ensacados,30 cm,4,,,,,,,,5369,"1,78",78,25,"4,5",no,no,,,,,
18728,1044,Sensual,muelles Ensacados,29 cm,4,2462,"1,67",79,28,5,no,no,,,,,,,,,,,,
24388,1098,Sfera,muelles Ensacados,27 cm,4,2948,"1,6",50,20,5,no,no,,,,,,,,,,,,
27390,1187,Simon,espumación HR,27 cm,5,2963,"1,76",74,24,5,si,no,2964,"1,8",75,23,5,si,no,,,,,
31222,1187,Simon,espumación HR,27 cm,5,,,,,,,,3108,"1,75",70,23,0,no,no,,,,,
4848,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,4084,"1,65",52,19,4,-,-,4083,"1,7",71,25,4,no,no,,,,,
4848,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,6218,"1,65",52,19,4,-,-,6217,"1,7",71,25,4,no,no,,,,,
5199,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,3985,"1,74",115,38,4,no,no,,,,,,,,,,,,
5199,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,6120,"1,74",115,38,4,no,no,,,,,,,,,,,,
6883,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,3687,"1,74",92,30,4,no,no,,,,,
6883,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,5844,"1,74",92,30,4,no,no,,,,,
6945,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,3525,"1,88",100,28,"4,5",si,no,,,,,
6945,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,5691,"1,88",100,28,"4,5",si,no,,,,,
8492,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,4251,"1,6",55,21,5,si,si,4250,"1,72",75,25,5,si,si,,,,,
8492,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,6373,"1,6",55,21,5,si,si,6372,"1,72",75,25,5,si,si,,,,,
8939,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,4477,"1,75",70,23,5,-,-,,,,,
10674,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,5189,"1,65",60,22,5,no,no,5188,"1,7",65,22,5,no,no,,,,,
11002,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,4791,"1,65",56,21,5,no,no,4792,"1,8",65,20,5,no,no,,,,,
11601,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,4821,"1,64",70,26,3,si,no,,,,,
12008,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,5196,"1,7",70,24,5,no,no,5195,"1,8",100,31,5,no,no,,,,,
14341,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,5232,"1,75",80,26,5,si,no,,,,,
15598,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,5140,"1,65",65,24,"4,5",no,no,5139,"1,9",100,28,5,-,si,,,,,
17597,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,2435,"1,75",70,23,5,no,no,,,,,
17948,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,2442,"1,68",80,28,5,no,no,,,,,
19717,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,2461,"1,8",115,35,4,no,no,,,,,
23342,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,,,,,,,,2929,"1,65",70,26,5,no,no,,,,,
27942,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,2977,"1,55",60,25,5,si,no,2976,"1,7",70,24,5,si,no,,,,,
28561,645,Simpatía visco 4 funda acolchada,espumación HR,21 cm,4,3096,"1,65",65,24,5,no,no,,,,,,,,,,,,
9972,864,Sleep,muelles Ensacados,31 cm,4,4838,"1,7",59,20,5,si,no,,,,,,,,,,,,
10013,864,Sleep,muelles Ensacados,31 cm,4,,,,,,,,4908,"1,74",82,27,4,no,no,,,,,
10472,864,Sleep,muelles Ensacados,31 cm,4,5055,"1,64",56,21,"4,5",no,no,5056,"1,75",75,28,"3,5",no,no,,,,,
11250,864,Sleep,muelles Ensacados,31 cm,4,4897,"1,65",53,19,5,no,no,4896,"1,77",90,29,5,no,no,,,,,
11304,864,Sleep,muelles Ensacados,31 cm,4,4844,"1,63",63,24,5,no,no,4845,"1,85",102,30,5,no,no,,,,,
12854,864,Sleep,muelles Ensacados,31 cm,4,,,,,,,,5207,"1,9",80,22,5,no,-,,,,,
13497,864,Sleep,muelles Ensacados,31 cm,4,5218,"1,73",58,19,4,no,no,,,,,,,,,,,,
13606,864,Sleep,muelles Ensacados,31 cm,4,,,,,,,,5164,"1,82",120,36,5,no,no,,,,,
14034,864,Sleep,muelles Ensacados,31 cm,4,5111,"1,65",70,26,5,no,no,5110,"1,75",90,29,5,no,no,,,,,
17571,864,Sleep,muelles Ensacados,31 cm,4,,,,,,,,2541,"1,7",72,25,4,si,no,,,,,
19381,864,Sleep,muelles Ensacados,31 cm,4,,,,,,,,2538,"1,65",50,18,4,no,no,,,,,
23326,864,Sleep,muelles Ensacados,31 cm,4,3026,"1,65",80,29,5,no,no,3027,"1,85",110,32,5,no,-,,,,,
23423,864,Sleep,muelles Ensacados,31 cm,4,3029,"1,6",61,24,5,no,no,3030,"1,85",95,28,5,no,no,,,,,
26290,864,Sleep,muelles Ensacados,31 cm,4,3043,"1,7",80,28,5,no,no,3044,"1,8",90,28,5,no,no,,,,,
14148,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,,,,,,,,2059,"1,58",45,18,5
15863,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2106,"1,75",70,23,5,no,no,,,,,
16256,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2108,"1,72",80,27,5,si,no,,,,,
16543,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2109,"1,6",62,24,5,si,no,,,,,,,,,,,,
16584,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2110,"1,7",75,26,5,si,si,,,,,
16930,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2111,"1,8",85,26,5,-,-,,,,,
17089,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,3233,"1,7",80,30,4,no,no,,,,,
17974,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2118,"1,74",60,20,5,no,no,2117,"1,78",76,24,5,no,no,,,,,
18032,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2120,"1,7",50,17,5,si,si,2119,"1,8",75,23,5,si,si,,,,,
18170,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2123,"1,8",78,24,4,no,no,,,,,
18231,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2136,"1,78",70,22,"4,5",no,-,,,,,
18248,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2125,"1,7",70,24,"4,5",no,no,,,,,,,,,,,,
18316,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2128,"1,65",52,19,5,no,-,2127,"1,9",90,25,5,no,-,,,,,
18393,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2138,"1,75",70,23,4,no,-,,,,,
18451,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2141,"1,75",79,26,4,no,-,,,,,
18587,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2135,"1,85",85,25,"4,5",si,no,,,,,
18640,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2201,"1,7",60,21,4,no,no,,,,,
19024,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2130,"1,7",63,22,4,no,-,,,,,,,,,,,,
19035,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2151,"1,7",70,24,4,no,no,,,,,
19058,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2131,"1,75",70,23,4,no,-,,,,,
19096,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,2132,"1,7",70,24,5,no,-,,,,,
19429,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2146,"1,65",59,22,5,no,no,,,,,,,,,,,,
19625,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,2134,"1,6",56,22,5,si,no,,,,,,,,,,,,
20677,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,3237,"1,75",60,23,5,si,no,,,,,,,,,,,,
31523,924,Smak (Pikolín),muelles Ensacados,"23,5 cm",4,,,,,,,,3128,"1,65",60,22,0,no,no,,,,,
5566,690,Smart,muelles Ensacados,24 cm,4,3958,"1,62",90,34,5,si,no,,,,,,,,,,,,
5566,690,Smart,muelles Ensacados,24 cm,4,6106,"1,62",90,34,5,si,no,,,,,,,,,,,,
6631,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,,,,,,,,4053,"0,85",20,28,5
6631,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,,,,,,,,6187,"0,85",20,28,5
6843,690,Smart,muelles Ensacados,24 cm,4,3703,"1,7",65,22,5,-,no,3702,"1,8",70,22,5,si,no,,,,,
6843,690,Smart,muelles Ensacados,24 cm,4,5860,"1,7",65,22,5,-,no,5859,"1,8",70,22,5,si,no,,,,,
6997,690,Smart,muelles Ensacados,24 cm,4,3494,"1,7",45,16,5,no,-,3495,"1,7",70,24,5,no,-,,,,,
6997,690,Smart,muelles Ensacados,24 cm,4,5662,"1,7",45,16,5,no,-,5663,"1,7",70,24,5,no,-,,,,,
6998,690,Smart,muelles Ensacados,24 cm,4,3844,"1,5",46,20,5,no,no,,,,,,,,,,,,
6998,690,Smart,muelles Ensacados,24 cm,4,5992,"1,5",46,20,5,no,no,,,,,,,,,,,,
7225,690,Smart,muelles Ensacados,24 cm,4,3572,"1,7",56,19,"4,5",no,no,3573,"1,7",65,22,"4,5",no,no,,,,,
7225,690,Smart,muelles Ensacados,24 cm,4,5734,"1,7",56,19,"4,5",no,no,5735,"1,7",65,22,"4,5",no,no,,,,,
7689,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,4558,"1,84",90,27,"4,5",no,no,,,,,
8161,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,4655,"1,96",130,34,5,no,no,,,,,
8170,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,,,,,,,,4656,"1,55",48,20,5
8263,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,4238,"1,72",90,30,5,no,no,,,,,
8263,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,6360,"1,72",90,30,5,no,no,,,,,
8344,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,4204,"1,85",92,27,"4,5",no,no,,,,,
8344,690,Smart,muelles Ensacados,24 cm,4,,,,,,,,6328,"1,85",92,27,"4,5",no,no,,,,,
8509,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,,,,,,,,4563,"1,38",40,21,5
8547,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,4616,"1,8",80,25,5,no,no,,,,,
8676,690,Smart,muelles Ensacados,25 cm,4,4623,"1,6",56,22,4,no,no,,,,,,,,,,,,
8714,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,4624,"1,78",80,25,5,si,no,,,,,
8901,690,Smart,muelles Ensacados,25 cm,4,4642,"1,59",52,21,5,si,no,4643,"1,84",70,21,5,no,no,,,,,
9168,690,Smart,muelles Ensacados,25 cm,4,4374,"1,6",62,24,5,si,si,,,,,,,,,,,,
9354,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,4673,"1,7",83,29,4,si,si,,,,,
9613,690,Smart,muelles Ensacados,25 cm,4,4915,"1,85",90,26,4,si,no,,,,,,,,,,,,
9648,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,4930,"1,7",65,22,5,no,no,,,,,
10127,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,4975,"1,8",70,22,5,no,no,,,,,
10340,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,1974,"1,7",70,24,4,no,no,,,,,
10534,690,Smart,muelles Ensacados,25 cm,4,1976,"1,7",65,22,"4,5",no,no,,,,,,,,,,,,
11942,690,Smart,muelles Ensacados,25 cm,4,4962,"1,54",56,24,4,no,no,,,,,,,,,,,,
12437,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2004,"1,8",82,25,5,no,no,,,,,
12536,690,Smart,muelles Ensacados,25 cm,4,2007,"1,65",80,29,4,no,no,,,,,,,,,,,,
12607,690,Smart,muelles Ensacados,25 cm,4,2010,"1,6",58,23,"4,5",no,no,,,,,,,,,,,,
12680,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2014,"1,85",95,28,5,no,no,,,,,
12686,690,Smart,muelles Ensacados,25 cm,4,2015,"1,6",46,18,4,no,no,,,,,,,,,,,,
13415,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,,,,,,,,2040,"1,1",25,21,5
14841,690,Smart,muelles Ensacados,25 cm,4,2073,"1,6",60,23,5,no,no,,,,,,,,,,,,
16079,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2597,"1,6",55,21,4,no,no,,,,,
16084,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2630,"1,75",75,24,"4,5",si,si,,,,,
16370,690,Smart,muelles Ensacados,25 cm,4,2719,"1,58",56,22,4,-,no,2718,"1,76",104,34,4,-,no,,,,,
16378,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2607,"1,8",60,19,4,no,no,,,,,
16681,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2221,"1,8",70,22,5,si,-,,,,,
16816,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2631,"1,8",72,22,"2,5",no,no,,,,,
17069,690,Smart,muelles Ensacados,25 cm,4,2620,"1,6",59,23,4,no,no,2621,"1,83",70,21,4,no,no,,,,,
17312,690,Smart,muelles Ensacados,25 cm,4,2720,"1,7",65,22,4,no,no,2721,"1,7",110,38,4,no,no,,,,,
17610,690,Smart,muelles Ensacados,25 cm,4,2647,"1,55",57,24,5,no,no,2646,"1,83",90,27,5,no,no,,,,,
17728,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,,,,,,,,2604,1,17,17,5
17929,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2654,"1,93",120,32,5,no,no,,,,,
18034,690,Smart,muelles Ensacados,25 cm,4,2121,"1,63",58,22,5,si,no,,,,,,,,,,,,
18080,690,Smart,muelles Ensacados,25 cm,4,2649,"1,65",70,26,"4,5",si,no,2648,"1,7",85,29,"4,5",si,no,,,,,
18130,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2449,"1,9",100,28,5,no,no,,,,,
18471,690,Smart,muelles Ensacados,25 cm,4,,,,,,,,2662,"1,75",80,26,5,no,no,,,,,
18725,690,Smart,muelles Ensacados,25 cm,4,2870,"1,6",50,20,5,no,no,,,,,,,,,,,,
19342,690,Smart,muelles Ensacados,25 cm,4,2866,"1,65",60,22,5,no,no,2867,"1,78",85,27,5,no,no,,,,,
21371,690,Smart,muelles Ensacados,25 cm,4,2815,"1,5",50,22,5,no,no,2814,"1,7",70,24,5,si,no,,,,,
13362,937,Spring,muelles Ensacados,31 cm,3,,,,,,,,5214,"1,98",110,28,4,no,no,,,,,
13705,937,Spring,muelles Ensacados,31 cm,3,5086,"1,68",80,28,5,no,si,,,,,,,,,,,,
14287,937,Spring,muelles Ensacados,31 cm,3,5112,"1,57",45,18,5,si,si,5113,"1,7",70,24,5,si,si,,,,,
14515,937,Spring,muelles Ensacados,31 cm,3,,,,,,,,5235,"1,75",80,26,5,no,no,,,,,
17023,937,Spring,muelles Ensacados,31 cm,3,,,,,,,,2257,"1,74",75,25,5,no,no,,,,,
22322,937,Spring,muelles Ensacados,31 cm,3,3006,"1,67",61,22,5,no,no,,,,,,,,,,,,
22761,937,Spring,muelles Ensacados,31 cm,3,,,,,,,,3001,"1,8",100,31,4,no,no,,,,,
15480,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,5159,"2,02",105,26,5,si,si,,,,,
15750,1009,Stark,muelles Ensacados,27 cm,6,2271,"1,75",80,26,5,si,no,2270,"1,8",90,28,5,si,no,,,,,
16821,1009,Stark,muelles Ensacados,27 cm,6,3245,"1,6",65,25,4,si,si,3246,2,120,30,4,no,no,,,,,
16982,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2277,"1,87",100,29,4,si,no,,,,,
17129,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2418,"1,98",107,27,"3,5",si,si,,,,,
17629,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2283,"1,83",70,21,2,no,no,,,,,
19351,1009,Stark,muelles Ensacados,27 cm,6,2376,"1,5",59,26,5,no,no,2375,"1,8",70,22,5,no,no,,,,,
19919,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2300,"1,8",93,29,5,si,no,,,,,
19960,1009,Stark,muelles Ensacados,27 cm,6,2299,"1,7",68,24,5,no,no,2298,"1,98",110,28,5,no,no,,,,,
20596,1009,Stark,muelles Ensacados,27 cm,6,2304,"1,8",80,25,5,no,no,2303,"1,8",80,25,5,no,no,,,,,
20790,1009,Stark,muelles Ensacados,27 cm,6,2305,"1,8",65,20,4,no,no,2306,"1,82",90,27,"2,5",si,si,,,,,
21132,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2322,"1,77",74,24,5,no,no,,,,,
21199,1009,Stark,muelles Ensacados,27 cm,6,2310,"1,74",72,24,5,no,no,2311,"1,8",70,22,5,si,si,,,,,
21223,1009,Stark,muelles Ensacados,27 cm,6,2312,"1,65",78,29,5,si,no,2313,"1,8",87,27,5,si,no,,,,,
22195,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2895,"1,87",110,31,"4,5",si,no,,,,,
22557,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,2913,"1,98",130,33,5,no,no,,,,,
22577,1009,Stark,muelles Ensacados,27 cm,6,2915,"1,55",75,31,5,no,no,,,,,,,,,,,,
24057,1009,Stark,muelles Ensacados,27 cm,6,3075,"1,65",70,26,5,no,no,,,,,,,,,,,,
24792,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,3080,"1,8",120,37,5,no,no,,,,,
26478,1009,Stark,muelles Ensacados,27 cm,6,,,,,,,,3084,"1,77",85,27,5,no,no,,,,,
